"PLAN_INDEX","TOOL_IDENTIFIER","COUNTRY","COUNT"
"1972","CC BY-ND 4.0","Faroe Islands","8"
"1973","CC BY-ND 4.0","Fiji","46"
"1974","CC BY-ND 4.0","Finland","134000"
"1975","CC BY-ND 4.0","France","116000"
"1976","CC BY-ND 4.0","France, Metropolitan","0"
"1977","CC BY-ND 4.0","French Guiana","1"
"1978","CC BY-ND 4.0","French Polynesia","4"
"1979","CC BY-ND 4.0","French Southern Territories","0"
"1980","CC BY-ND 4.0","Gabon","2"
"1981","CC BY-ND 4.0","Gambia","148"
"1982","CC BY-ND 4.0","Georgia","2420"
"1983","CC BY-ND 4.0","Germany","281000"
"1984","CC BY-ND 4.0","Ghana","7630"
"1985","CC BY-ND 4.0","Gibraltar","6"
"1986","CC BY-ND 4.0","Greece","90300"
"1987","CC BY-ND 4.0","Greenland","24"
"1988","CC BY-ND 4.0","Grenada","5"
"1989","CC BY-ND 4.0","Guadeloupe","0"
"1990","CC BY-ND 4.0","Guam","0"
"1991","CC BY-ND 4.0","Guatemala","2730"
"1992","CC BY-ND 4.0","Guinea","4"
"1993","CC BY-ND 4.0","Guinea-Bissau","1"
"1994","CC BY-ND 4.0","Guyana","675"
"1995","CC BY-ND 4.0","Haiti","28"
"1996","CC BY-ND 4.0","Heard Island and Mcdonald Islands","0"
"1997","CC BY-ND 4.0","Holy See (Vatican City State)","796"
"1998","CC BY-ND 4.0","Honduras","8"
"1999","CC BY-ND 4.0","Hong Kong","23400"
"2000","CC BY-ND 4.0","Hungary","7360"
"2001","CC BY-ND 4.0","Iceland","2430"
"2002","CC BY-ND 4.0","India","40400"
"2003","CC BY-ND 4.0","Indonesia","90300"
"2004","CC BY-ND 4.0","Iran, Islamic Republic of","3440000"
"2005","CC BY-ND 4.0","Iraq","3860"
"2006","CC BY-ND 4.0","Ireland","59200"
"2007","CC BY-ND 4.0","Israel","15500"
"2008","CC BY-ND 4.0","Italy","350000"
"2009","CC BY-ND 4.0","Jamaica","570"
"2010","CC BY-ND 4.0","Japan","185000"
"2011","CC BY-ND 4.0","Jordan","704"
"2012","CC BY-ND 4.0","Kazakhstan","5390"
"2013","CC BY-ND 4.0","Kenya","1210"
"2014","CC BY-ND 4.0","Kiribati","1"
"2015","CC BY-ND 4.0","Korea, Democratic People's Republic of","0"
"2016","CC BY-ND 4.0","Korea, Republic of","276000"
"2017","CC BY-ND 4.0","Kuwait","9"
"2018","CC BY-ND 4.0","Kyrgyzstan","35"
"2019","CC BY-ND 4.0","Lao People's Democratic Republic","7"
"2020","CC BY-ND 4.0","Latvia","8310"
"2021","CC BY-ND 4.0","Lebanon","3810"
"2022","CC BY-ND 4.0","Lesotho","145"
"2023","CC BY-ND 4.0","Liberia","0"
"2024","CC BY-ND 4.0","Libyan Arab Jamahiriya","84"
"2025","CC BY-ND 4.0","Liechtenstein","10"
"2026","CC BY-ND 4.0","Lithuania","9860"
"2027","CC BY-ND 4.0","Luxembourg","2650"
"2028","CC BY-ND 4.0","Macao","1090"
"2029","CC BY-ND 4.0","Macedonia, the Former Yugosalv Republic of","5550"
"2030","CC BY-ND 4.0","Madagascar","7670"
"2031","CC BY-ND 4.0","Malawi","1910"
"2032","CC BY-ND 4.0","Malaysia","6350"
"2033","CC BY-ND 4.0","Maldives","1480"
"2034","CC BY-ND 4.0","Mali","31"
"2035","CC BY-ND 4.0","Malta","1800"
"2036","CC BY-ND 4.0","Marshall Islands","0"
"2037","CC BY-ND 4.0","Martinique","3"
"2038","CC BY-ND 4.0","Mauritania","2"
"2039","CC BY-ND 4.0","Mauritius","7"
"2040","CC BY-ND 4.0","Mayotte","0"
"2041","CC BY-ND 4.0","Mexico","712000"
"2042","CC BY-ND 4.0","Micronesia, Federated States of","17"
"2043","CC BY-ND 4.0","Moldova, Republic of","10"
"2044","CC BY-ND 4.0","Monaco","6"
"2045","CC BY-ND 4.0","Mongolia","30"
"2046","CC BY-ND 4.0","Montserrat","0"
"2047","CC BY-ND 4.0","Morocco","2390"
"2048","CC BY-ND 4.0","Mozambique","540"
"2049","CC BY-ND 4.0","Myanmar","769"
"2050","CC BY-ND 4.0","Namibia","52"
"2051","CC BY-ND 4.0","Nauru","0"
"2052","CC BY-ND 4.0","Nepal","690"
"2053","CC BY-ND 4.0","Netherlands","334000"
"2054","CC BY-ND 4.0","Netherlands Antilles","0"
"2055","CC BY-ND 4.0","New Caledonia","43"
"2056","CC BY-ND 4.0","New Zealand","26300"
"2057","CC BY-ND 4.0","Nicaragua","6040"
"2058","CC BY-ND 4.0","Niger","5"
"2059","CC BY-ND 4.0","Nigeria","6060"
"2060","CC BY-ND 4.0","Niue","0"
"2061","CC BY-ND 4.0","Norfolk Island","3"
"2062","CC BY-ND 4.0","Northern Mariana Islands","5"
"2063","CC BY-ND 4.0","Norway","30700"
"2064","CC BY-ND 4.0","Oman","126"
"2065","CC BY-ND 4.0","Pakistan","29900"
"2066","CC BY-ND 4.0","Palau","0"
"2067","CC BY-ND 4.0","Palestinian Territory","2500"
"2068","CC BY-ND 4.0","Panama","5520"
"2069","CC BY-ND 4.0","Papua New Guinea","260"
"2070","CC BY-ND 4.0","Paraguay","315"
"2071","CC BY-ND 4.0","Peru","177000"
"2072","CC BY-ND 4.0","Philippines","18600"
"2073","CC BY-ND 4.0","Pitcairn","0"
"2074","CC BY-ND 4.0","Poland","344000"
"2075","CC BY-ND 4.0","Portugal","17000"
"2076","CC BY-ND 4.0","Puerto Rico","6910"
"2077","CC BY-ND 4.0","Qatar","1820"
"2078","CC BY-ND 4.0","Reunion","9"
"2079","CC BY-ND 4.0","Romania","48400"
"2080","CC BY-ND 4.0","Russian Federation","346000"
"2081","CC BY-ND 4.0","Rwanda","8960"
"2082","CC BY-ND 4.0","Saint Helena","140"
"2083","CC BY-ND 4.0","Saint Kitts and Nevis","2"
"2084","CC BY-ND 4.0","Saint Lucia","876"
"2085","CC BY-ND 4.0","Saint Pierre and Miquelon","309"
"2086","CC BY-ND 4.0","Saint Vincent and the Grenadines","25"
"2087","CC BY-ND 4.0","Samoa","699"
"2088","CC BY-ND 4.0","San Marino","48"
"2089","CC BY-ND 4.0","Sao Tome and Principe","316"
"2090","CC BY-ND 4.0","Saudi Arabia","12700"
"2091","CC BY-ND 4.0","Senegal","56"
"2092","CC BY-ND 4.0","Serbia and Montenegro","130000000"
"2093","CC BY-ND 4.0","Seychelles","25"
"2094","CC BY-ND 4.0","Sierra Leone","652"
"2095","CC BY-ND 4.0","Singapore","185000"
"2096","CC BY-ND 4.0","Slovakia","2210"
"2097","CC BY-ND 4.0","Slovenia","47000"
"2098","CC BY-ND 4.0","Solomon Islands","5"
"2099","CC BY-ND 4.0","Somalia","3600"
"2100","CC BY-ND 4.0","South Africa","14200"
"2101","CC BY-ND 4.0","South Georgia and the South Sandwich Islands","5"
"2102","CC BY-ND 4.0","Spain","240000"
"2103","CC BY-ND 4.0","Sri Lanka","3810"
"2104","CC BY-ND 4.0","Sudan","8"
"2105","CC BY-ND 4.0","Suriname","9"
"2106","CC BY-ND 4.0","Svalbard and Jan Mayen","0"
"2107","CC BY-ND 4.0","Swaziland","54"
"2108","CC BY-ND 4.0","Sweden","25800"
"2109","CC BY-ND 4.0","Switzerland","318000"
"2110","CC BY-ND 4.0","Syrian Arab Republic","3670"
"2111","CC BY-ND 4.0","Taiwan, Province of China","18200"
"2112","CC BY-ND 4.0","Tajikistan","17"
"2113","CC BY-ND 4.0","Tanzania, United Republic of","2730"
"2114","CC BY-ND 4.0","Thailand","15100"
"2115","CC BY-ND 4.0","Togo","4"
"2116","CC BY-ND 4.0","Tokelau","0"
"2117","CC BY-ND 4.0","Tonga","1310"
"2118","CC BY-ND 4.0","Trinidad and Tobago","35"
"2119","CC BY-ND 4.0","Tunisia","2260"
"2120","CC BY-ND 4.0","Turkey","523000"
"2121","CC BY-ND 4.0","Turkmenistan","0"
"2122","CC BY-ND 4.0","Turks and Caicos Islands","0"
"2123","CC BY-ND 4.0","Tuvalu","3"
"2124","CC BY-ND 4.0","Uganda","532"
"2125","CC BY-ND 4.0","Ukraine","237000"
"2126","CC BY-ND 4.0","United Arab Emirates","15200"
"2127","CC BY-ND 4.0","United Kingdom","302000"
"2128","CC BY-ND 4.0","United States","97300000"
"2129","CC BY-ND 4.0","United States Minor Outlying Islands","0"
"2130","CC BY-ND 4.0","Uruguay","7960"
"2131","CC BY-ND 4.0","Uzbekistan","644"
"2132","CC BY-ND 4.0","Vanuatu","110"
"2133","CC BY-ND 4.0","Venezuela","18300"
"2134","CC BY-ND 4.0","Vietnam","72000"
"2135","CC BY-ND 4.0","Virgin Islands, British","1830"
"2136","CC BY-ND 4.0","Virgin Islands, U.S.","3570"
"2137","CC BY-ND 4.0","Wallis and Futuna","4"
"2138","CC BY-ND 4.0","Western Sahara","0"
"2139","CC BY-ND 4.0","Yemen","3530"
"2140","CC BY-ND 4.0","Yugoslavia","0"
"2141","CC BY-ND 4.0","Zambia","1200"
"2142","CC BY-ND 4.0","Zimbabwe","3220"
"2143","CC BY-SA 4.0","Afghanistan","98"
"2144","CC BY-SA 4.0","Albania","213"
"2145","CC BY-SA 4.0","Algeria","2010"
"2146","CC BY-SA 4.0","American Samoa","9"
"2147","CC BY-SA 4.0","Andorra","3"
"2148","CC BY-SA 4.0","Angola","63"
"2149","CC BY-SA 4.0","Anguilla","1"
"2150","CC BY-SA 4.0","Antarctica","5"
"2151","CC BY-SA 4.0","Antigua and Barbuda","2"
"2152","CC BY-SA 4.0","Argentina","111000"
"2153","CC BY-SA 4.0","Armenia","6090"
"2154","CC BY-SA 4.0","Aruba","401"
"2155","CC BY-SA 4.0","Australia","94000"
"2156","CC BY-SA 4.0","Austria","18400"
"2157","CC BY-SA 4.0","Azerbaijan","5080"
"2158","CC BY-SA 4.0","Bahamas","4"
"2159","CC BY-SA 4.0","Bahrain","33"
"2160","CC BY-SA 4.0","Bangladesh","617"
"2161","CC BY-SA 4.0","Barbados","10"
"2162","CC BY-SA 4.0","Belarus","416"
"2163","CC BY-SA 4.0","Belgium","32800"
"2164","CC BY-SA 4.0","Belize","18"
"2165","CC BY-SA 4.0","Benin","83"
"2166","CC BY-SA 4.0","Bermuda","4"
"2167","CC BY-SA 4.0","Bhutan","38400"
"2168","CC BY-SA 4.0","Bolivia","1570"
"2169","CC BY-SA 4.0","Bosnia and Herzegovina","1270"
"2170","CC BY-SA 4.0","Botswana","62"
"2171","CC BY-SA 4.0","Bouvet Island","0"
"2172","CC BY-SA 4.0","Brazil","183000"
"2173","CC BY-SA 4.0","British Indian Ocean Territory","0"
"2174","CC BY-SA 4.0","Brunei Darussalam","102"
"2175","CC BY-SA 4.0","Bulgaria","3840"
"2176","CC BY-SA 4.0","Burkina Faso","180"
"2177","CC BY-SA 4.0","Burundi","6"
"2178","CC BY-SA 4.0","Cambodia","59"
"2179","CC BY-SA 4.0","Cameroon","43"
"2180","CC BY-SA 4.0","Canada","92400"
"2181","CC BY-SA 4.0","Cape Verde","6"
"2182","CC BY-SA 4.0","Cayman Islands","4"
"2183","CC BY-SA 4.0","Central African Republic","0"
"2184","CC BY-SA 4.0","Chad","3"
"2185","CC BY-SA 4.0","Chile","18000"
"2186","CC BY-SA 4.0","China","131000"
"2187","CC BY-SA 4.0","Christmas Island","6"
"2188","CC BY-SA 4.0","Cocos (Keeling) Islands","0"
"2189","CC BY-SA 4.0","Colombia","67300"
"2190","CC BY-SA 4.0","Comoros","1"
"2191","CC BY-SA 4.0","Congo","56"
"2192","CC BY-SA 4.0","Congo, the Democratic Republic of the","278"
"2193","CC BY-SA 4.0","Cook Islands","3"
"2194","CC BY-SA 4.0","Costa Rica","29300"
"2195","CC BY-SA 4.0","Cote D'ivoire","106"
"2196","CC BY-SA 4.0","Croatia (Hrvatska)","14800"
"2197","CC BY-SA 4.0","Cuba","13500"
"2198","CC BY-SA 4.0","Cyprus","1450"
"2199","CC BY-SA 4.0","Czech Republic","29100"
"2200","CC BY-SA 4.0","Denmark","21400"
"2201","CC BY-SA 4.0","Djibouti","1"
"2202","CC BY-SA 4.0","Dominica","6"
"2203","CC BY-SA 4.0","Dominican Republic","1030"
"2204","CC BY-SA 4.0","East Timor","0"
"2205","CC BY-SA 4.0","Ecuador","25600"
"2206","CC BY-SA 4.0","Egypt","4860"
"2207","CC BY-SA 4.0","El Salvador","2240"
"2208","CC BY-SA 4.0","Equatorial Guinea","0"
"2209","CC BY-SA 4.0","Eritrea","3"
"2210","CC BY-SA 4.0","Estonia","1680"
"2211","CC BY-SA 4.0","Ethiopia","452"
"2212","CC BY-SA 4.0","European Union","0"
"2213","CC BY-SA 4.0","Falkland Islands (Malvinas)","77"
"2214","CC BY-SA 4.0","Faroe Islands","80"
"2215","CC BY-SA 4.0","Fiji","92"
"2216","CC BY-SA 4.0","Finland","42300"
"2217","CC BY-SA 4.0","France","223000"
"2218","CC BY-SA 4.0","France, Metropolitan","0"
"2219","CC BY-SA 4.0","French Guiana","7"
"2220","CC BY-SA 4.0","French Polynesia","84"
"2221","CC BY-SA 4.0","French Southern Territories","0"
"2222","CC BY-SA 4.0","Gabon","1"
"2223","CC BY-SA 4.0","Gambia","6"
"2224","CC BY-SA 4.0","Georgia","695"
"2225","CC BY-SA 4.0","Germany","1120000"
"2226","CC BY-SA 4.0","Ghana","1640"
"2227","CC BY-SA 4.0","Gibraltar","2"
"2228","CC BY-SA 4.0","Greece","62100"
"2229","CC BY-SA 4.0","Greenland","32"
"2230","CC BY-SA 4.0","Grenada","10"
"2231","CC BY-SA 4.0","Guadeloupe","2"
"2232","CC BY-SA 4.0","Guam","0"
"2233","CC BY-SA 4.0","Guatemala","2070"
"2234","CC BY-SA 4.0","Guinea","3"
"2235","CC BY-SA 4.0","Guinea-Bissau","0"
"2236","CC BY-SA 4.0","Guyana","27"
"2237","CC BY-SA 4.0","Haiti","47"
"2238","CC BY-SA 4.0","Heard Island and Mcdonald Islands","0"
"2239","CC BY-SA 4.0","Holy See (Vatican City State)","9"
"2240","CC BY-SA 4.0","Honduras","99"
"2241","CC BY-SA 4.0","Hong Kong","15700"
"2242","CC BY-SA 4.0","Hungary","14000"
"2243","CC BY-SA 4.0","Iceland","911"
"2244","CC BY-SA 4.0","India","89100"
"2245","CC BY-SA 4.0","Indonesia","264000"
"2246","CC BY-SA 4.0","Iran, Islamic Republic of","95400"
"2247","CC BY-SA 4.0","Iraq","6380"
"2248","CC BY-SA 4.0","Ireland","62100"
"2249","CC BY-SA 4.0","Israel","1710"
"2250","CC BY-SA 4.0","Italy","94200"
"2251","CC BY-SA 4.0","Jamaica","84"
"2252","CC BY-SA 4.0","Japan","104000"
"2253","CC BY-SA 4.0","Jordan","539"
"2254","CC BY-SA 4.0","Kazakhstan","651"
"2255","CC BY-SA 4.0","Kenya","6070"
"2256","CC BY-SA 4.0","Kiribati","6"
"2257","CC BY-SA 4.0","Korea, Democratic People's Republic of","0"
"2258","CC BY-SA 4.0","Korea, Republic of","65000"
"2259","CC BY-SA 4.0","Kuwait","9"
"2260","CC BY-SA 4.0","Kyrgyzstan","77"
"2261","CC BY-SA 4.0","Lao People's Democratic Republic","4"
"2262","CC BY-SA 4.0","Latvia","1050"
"2263","CC BY-SA 4.0","Lebanon","767"
"2264","CC BY-SA 4.0","Lesotho","22"
"2265","CC BY-SA 4.0","Liberia","0"
"2266","CC BY-SA 4.0","Libyan Arab Jamahiriya","354"
"2267","CC BY-SA 4.0","Liechtenstein","49"
"2268","CC BY-SA 4.0","Lithuania","17600"
"2269","CC BY-SA 4.0","Luxembourg","4060"
"2270","CC BY-SA 4.0","Macao","27"
"2271","CC BY-SA 4.0","Macedonia, the Former Yugosalv Republic of","1320"
"2272","CC BY-SA 4.0","Madagascar","2000"
"2273","CC BY-SA 4.0","Malawi","82"
"2274","CC BY-SA 4.0","Malaysia","13300"
"2275","CC BY-SA 4.0","Maldives","108"
"2276","CC BY-SA 4.0","Mali","7"
"2277","CC BY-SA 4.0","Malta","336"
"2278","CC BY-SA 4.0","Marshall Islands","0"
"2279","CC BY-SA 4.0","Martinique","4"
"2280","CC BY-SA 4.0","Mauritania","1"
"2281","CC BY-SA 4.0","Mauritius","75"
"2282","CC BY-SA 4.0","Mayotte","1"
"2283","CC BY-SA 4.0","Mexico","68900"
"2284","CC BY-SA 4.0","Micronesia, Federated States of","3"
"2285","CC BY-SA 4.0","Moldova, Republic of","3290"
"2286","CC BY-SA 4.0","Monaco","5"
"2287","CC BY-SA 4.0","Mongolia","105"
"2288","CC BY-SA 4.0","Montserrat","0"
"2289","CC BY-SA 4.0","Morocco","887"
"2290","CC BY-SA 4.0","Mozambique","140"
"2291","CC BY-SA 4.0","Myanmar","37"
"2292","CC BY-SA 4.0","Namibia","146"
"2293","CC BY-SA 4.0","Nauru","1"
"2294","CC BY-SA 4.0","Nepal","726"
"2295","CC BY-SA 4.0","Netherlands","94900"
"2296","CC BY-SA 4.0","Netherlands Antilles","0"
"2297","CC BY-SA 4.0","New Caledonia","24"
"2298","CC BY-SA 4.0","New Zealand","14900"
"2299","CC BY-SA 4.0","Nicaragua","8860"
"2300","CC BY-SA 4.0","Niger","5"
"2301","CC BY-SA 4.0","Nigeria","5960"
"2302","CC BY-SA 4.0","Niue","1"
"2303","CC BY-SA 4.0","Norfolk Island","2"
"2304","CC BY-SA 4.0","Northern Mariana Islands","2"
"2305","CC BY-SA 4.0","Norway","28400"
"2306","CC BY-SA 4.0","Oman","587"
"2307","CC BY-SA 4.0","Pakistan","4730"
"2308","CC BY-SA 4.0","Palau","4"
"2309","CC BY-SA 4.0","Palestinian Territory","123"
"2310","CC BY-SA 4.0","Panama","7130"
"2311","CC BY-SA 4.0","Papua New Guinea","60"
"2312","CC BY-SA 4.0","Paraguay","1940"
"2313","CC BY-SA 4.0","Peru","153000"
"2314","CC BY-SA 4.0","Philippines","5570"
"2315","CC BY-SA 4.0","Pitcairn","0"
"2316","CC BY-SA 4.0","Poland","177000"
"2317","CC BY-SA 4.0","Portugal","26300"
"2318","CC BY-SA 4.0","Puerto Rico","187"
"2319","CC BY-SA 4.0","Qatar","1400"
"2320","CC BY-SA 4.0","Reunion","34"
"2321","CC BY-SA 4.0","Romania","17300"
"2322","CC BY-SA 4.0","Russian Federation","128000"
"2323","CC BY-SA 4.0","Rwanda","3240"
"2324","CC BY-SA 4.0","Saint Helena","20"
"2325","CC BY-SA 4.0","Saint Kitts and Nevis","2"
"2326","CC BY-SA 4.0","Saint Lucia","158"
"2327","CC BY-SA 4.0","Saint Pierre and Miquelon","94"
"2328","CC BY-SA 4.0","Saint Vincent and the Grenadines","5"
"2329","CC BY-SA 4.0","Samoa","187"
"2330","CC BY-SA 4.0","San Marino","4"
"2331","CC BY-SA 4.0","Sao Tome and Principe","49"
"2332","CC BY-SA 4.0","Saudi Arabia","12000"
"2333","CC BY-SA 4.0","Senegal","217"
"2334","CC BY-SA 4.0","Serbia and Montenegro","213000000"
"2335","CC BY-SA 4.0","Seychelles","34"
"2336","CC BY-SA 4.0","Sierra Leone","33"
"2337","CC BY-SA 4.0","Singapore","44900"
"2338","CC BY-SA 4.0","Slovakia","10600"
"2339","CC BY-SA 4.0","Slovenia","10400"
"2340","CC BY-SA 4.0","Solomon Islands","3"
"2341","CC BY-SA 4.0","Somalia","1860"
"2342","CC BY-SA 4.0","South Africa","44300"
"2343","CC BY-SA 4.0","South Georgia and the South Sandwich Islands","1"
"2344","CC BY-SA 4.0","Spain","206000"
"2345","CC BY-SA 4.0","Sri Lanka","660"
